customer_id,age,gender,city,state,signup_date,order_id,purchase_date,purchase_number,days_since_last_purchase,session_id,device,traffic_source,search_keyword,pages_viewed,wishlist_items,cart_items,product_id,product_name,brand,category,subcategory,price,discount,quantity,product_rating,product_popularity,total_orders,total_spent,avg_order_value,favorite_brand,favorite_category,recency,frequency,monetary,campaign_name,campaign_sent,campaign_opened,campaign_clicked,coupon_used,interaction_score,next_product_name,best_campaign,customer_segment
C07903,43,Female,Indore,Madhya Pradesh,2023-08-25,O0071737,2024-08-22,3,126.0,S0071737,Mobile,Referral,corrupti,6,0,5,P00213,LOreal Fragrance Velit,LOreal,Beauty,Fragrance,2648.45,0.0,1,4.3,434,7,56201.99,8028.86,LOreal,Beauty,377,7,56201.99,Birthday Special,1,1,1,0,0.693,IKEA Furniture Natus,Birthday Special,At Risk
C07903,43,Female,Indore,Madhya Pradesh,2023-08-25,O0071740,2024-10-09,6,4.0,S0071740,Mobile,Email,Home,7,3,3,P00127,IKEA Furniture Natus,IKEA,Home,Furniture,21339.69,30.0,3,3.4,226,7,56201.99,8028.86,LOreal,Beauty,377,7,56201.99,No Campaign,0,0,0,0,1.147,LOreal Grooming Suscipit,Birthday Special,At Risk
C07903,43,Female,Indore,Madhya Pradesh,2023-08-25,O0071741,2024-11-14,7,36.0,S0071741,Mobile,Paid Ads,LOreal,8,0,2,P00233,LOreal Grooming Suscipit,LOreal,Beauty,Grooming,2898.76,0.0,1,4.5,172,7,56201.99,8028.86,LOreal,Beauty,377,7,56201.99,New Arrivals Alert,1,0,0,0,0.514,Lakme Makeup Debitis,Birthday Special,At Risk
C07903,43,Female,Indore,Madhya Pradesh,2023-08-25,O0071742,2025-04-21,8,158.0,S0071742,Mobile,Social Media,Lakme,8,2,5,P00197,Lakme Makeup Debitis,Lakme,Beauty,Makeup,1506.65,5.0,1,4.5,445,7,56201.99,8028.86,LOreal,Beauty,377,7,56201.99,No Campaign,0,0,0,0,1.078,Mamaearth Haircare Voluptas,Birthday Special,At Risk
C07903,43,Female,Indore,Madhya Pradesh,2023-08-25,O0071743,2025-06-18,9,58.0,S0071743,Mobile,Organic Search,Haircare,4,3,1,P00209,Mamaearth Haircare Voluptas,Mamaearth,Beauty,Haircare,1695.38,20.0,1,3.9,233,7,56201.99,8028.86,LOreal,Beauty,377,7,56201.99,Flash Sale Weekend,1,1,0,0,1.078,Maybelline Fragrance Quas,Birthday Special,At Risk
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071745,2026-03-09,2,17.0,S0071745,Mobile,Organic Search,Penguin,10,2,1,P00381,Penguin Academic Id,Penguin,Books,Academic,910.58,0.0,2,4.1,399,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,New Arrivals Alert,1,1,0,0,0.935,Maybelline Makeup Beatae,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071746,2026-03-28,3,19.0,S0071746,Mobile,Organic Search,Makeup,7,1,2,P00192,Maybelline Makeup Beatae,Maybelline,Beauty,Makeup,1014.33,15.0,1,3.8,1142,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,No Campaign,0,0,0,0,0.801,Adidas Accessorie Cumque,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071747,2026-04-20,4,23.0,S0071747,Desktop,Organic Search,Adidas,8,1,2,P00338,Adidas Accessorie Cumque,Adidas,Sports,Accessories,1292.29,20.0,2,2.9,705,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,Republic Day Sale,1,1,1,0,0.693,Bloomsbury Fiction Recusandae,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071748,2026-05-04,5,14.0,S0071748,Mobile,Organic Search,Books,6,2,6,P00349,Bloomsbury Fiction Recusandae,Bloomsbury,Books,Fiction,853.96,15.0,2,2.7,92,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,No Campaign,0,0,0,0,1.17,Apple Headphone Quisquam,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071749,2026-05-13,6,9.0,S0071749,Desktop,Organic Search,repellendus,3,1,2,P00026,Apple Headphone Quisquam,Apple,Electronics,Headphones,20123.98,15.0,2,3.9,135,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,Summer Bonanza,1,1,1,1,0.612,Penguin Self-Help Fugit,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071750,2026-05-24,7,11.0,S0071750,Mobile,Direct,Penguin,7,0,4,P00402,Penguin Self-Help Fugit,Penguin,Books,Self-Help,267.47,0.0,1,3.9,373,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,No Campaign,0,0,0,0,0.495,Nilkamal Kitchenware Culpa,Summer Bonanza,Champions
C07904,30,Female,Kolkata,West Bengal,2026-01-07,O0071751,2026-06-19,8,26.0,S0071751,Mobile,Organic Search,Kitchenware,9,1,4,P00135,Nilkamal Kitchenware Culpa,Nilkamal,Home,Kitchenware,7131.22,20.0,1,4.5,236,7,46385.95,6626.56,Penguin,Books,11,7,46385.95,Monsoon Mega Sale,1,1,1,1,0.965,HarperCollins Academic Exercitationem,Summer Bonanza,Champions
C07905,24,Female,Kochi,Kerala,2024-01-06,O0071752,2025-05-01,1,0.0,S0071752,Mobile,Paid Ads,Home,6,2,3,P00147,Urban Ladder Kitchenware Quia,Urban Ladder,Home,Kitchenware,13349.51,0.0,2,2.9,410,2,40983.15,20491.58,Urban Ladder,Home,225,2,40983.15,No Campaign,0,0,0,0,0.885,Urban Ladder Decor Nostrum,Loyalty Rewards,Hibernating
C07905,24,Female,Kochi,Kerala,2024-01-06,O0071753,2025-11-17,2,200.0,S0071753,Desktop,Email,Urban Ladder,11,2,3,P00160,Urban Ladder Decor Nostrum,Urban Ladder,Home,Decor,16804.86,15.0,1,3.0,223,2,40983.15,20491.58,Urban Ladder,Home,225,2,40983.15,No Campaign,0,0,0,0,1.087,Wakefit Lighting Quae,Loyalty Rewards,Hibernating
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071754,2024-12-04,1,0.0,S0071754,Mobile,Organic Search,recusandae,6,2,3,P00206,Nykaa Haircare Nisi,Nykaa,Beauty,Haircare,2677.74,0.0,3,4.7,374,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,1.05,Levis Men Clothing Magni,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071756,2024-12-09,3,2.0,S0071756,Mobile,Social Media,Levis,7,1,7,P00059,Levis Men Clothing Magni,Levis,Fashion,Men Clothing,5100.08,0.0,1,4.7,335,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Diwali Sale,1,0,0,0,1.019,Wakefit Kitchenware Dolor,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071757,2024-12-16,4,7.0,S0071757,Mobile,Social Media,Wakefit,8,1,2,P00136,Wakefit Kitchenware Dolor,Wakefit,Home,Kitchenware,17140.28,10.0,2,3.6,575,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.804,Nilkamal Furniture Consectetur,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071759,2025-02-02,6,39.0,S0071759,Mobile,Paid Ads,quos,6,1,2,P00133,Nilkamal Furniture Consectetur,Nilkamal,Home,Furniture,2056.82,15.0,2,4.7,726,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Monsoon Mega Sale,1,1,0,0,0.728,Wakefit Decor Dolore,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071761,2025-03-09,8,23.0,S0071761,Desktop,Direct,aperiam,9,1,3,P00161,Wakefit Decor Dolore,Wakefit,Home,Decor,16946.01,0.0,1,4.6,578,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,New Year Offer,1,1,0,0,0.83,Samsung Smartwatche Esse,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071763,2025-05-20,10,14.0,S0071763,Mobile,Social Media,Smartwatches,7,1,2,P00039,Samsung Smartwatche Esse,Samsung,Electronics,Smartwatches,14517.59,0.0,2,4.1,139,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.82,Urban Ladder Furniture Ratione,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071765,2025-06-19,12,8.0,S0071765,Mobile,Direct,Furniture,3,0,2,P00121,Urban Ladder Furniture Ratione,Urban Ladder,Home,Furniture,10672.49,15.0,2,2.9,945,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,New Year Offer,1,1,0,0,0.368,Tata Snack Quis,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071766,2025-06-28,13,9.0,S0071766,Mobile,Social Media,Tata,4,0,1,P00246,Tata Snack Quis,Tata,Grocery,Snacks,1097.39,5.0,1,2.5,658,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.332,Wakefit Bedding A,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071768,2025-08-26,15,22.0,S0071768,Mobile,Organic Search,rerum,4,0,2,P00163,Wakefit Bedding A,Wakefit,Home,Bedding,10089.06,0.0,1,2.6,755,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.396,Lakme Grooming Aut,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071769,2025-08-26,16,0.0,S0071769,Desktop,Paid Ads,Grooming,4,2,5,P00231,Lakme Grooming Aut,Lakme,Beauty,Grooming,2651.82,20.0,1,3.6,839,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Summer Bonanza,1,0,0,0,0.936,Urban Ladder Furniture Est,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071770,2025-09-14,17,19.0,S0071770,Mobile,Email,Urban Ladder,9,0,3,P00129,Urban Ladder Furniture Est,Urban Ladder,Home,Furniture,15617.84,0.0,1,2.6,349,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.479,Wakefit Lighting Dolorem,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071771,2025-09-20,18,6.0,S0071771,Tablet,Paid Ads,Wakefit,6,1,5,P00177,Wakefit Lighting Dolorem,Wakefit,Home,Lighting,17500.56,5.0,1,5.0,27,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.848,IKEA Lighting Eius,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071772,2025-09-21,19,1.0,S0071772,Mobile,Direct,IKEA,11,4,4,P00174,IKEA Lighting Eius,IKEA,Home,Lighting,22540.57,0.0,1,4.6,110,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Summer Bonanza,1,0,0,0,1.797,Adidas Accessorie Cumque,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071774,2025-10-03,21,8.0,S0071774,Mobile,Organic Search,Accessories,9,2,1,P00338,Adidas Accessorie Cumque,Adidas,Sports,Accessories,1292.29,5.0,1,2.9,705,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.962,IKEA Decor Explicabo,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071776,2025-12-11,23,32.0,S0071776,Mobile,Social Media,expedita,10,3,2,P00148,IKEA Decor Explicabo,IKEA,Home,Decor,8687.64,15.0,1,3.9,254,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,1.252,Samsung Laptop Rerum,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071777,2026-01-02,24,22.0,S0071777,Desktop,Paid Ads,commodi,9,0,1,P00012,Samsung Laptop Rerum,Samsung,Electronics,Laptops,9345.0,0.0,1,3.5,281,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.456,Nilkamal Furniture Consectetur,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071778,2026-01-29,25,27.0,S0071778,Desktop,Direct,consequatur,7,2,2,P00133,Nilkamal Furniture Consectetur,Nilkamal,Home,Furniture,2056.82,15.0,1,4.7,726,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.937,Pepperfry Decor Impedit,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071779,2026-02-09,26,11.0,S0071779,Mobile,Direct,Home,5,0,4,P00159,Pepperfry Decor Impedit,Pepperfry,Home,Decor,24671.1,10.0,2,4.7,121,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,New Arrivals Alert,1,1,0,0,0.575,Samsung Laptop Rerum,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071780,2026-03-04,27,23.0,S0071780,Mobile,Direct,Electronics,7,2,3,P00012,Samsung Laptop Rerum,Samsung,Electronics,Laptops,9345.0,0.0,1,3.5,281,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Flash Sale Weekend,1,1,1,1,0.947,Puma Apparel Reprehenderit,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071781,2026-03-31,28,27.0,S0071781,Mobile,Referral,Apparel,9,5,2,P00323,Puma Apparel Reprehenderit,Puma,Sports,Apparel,6423.52,5.0,1,2.6,722,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,New Arrivals Alert,1,0,0,0,1.628,Bloomsbury Non-Fiction Fuga,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071782,2026-04-25,29,25.0,S0071782,Mobile,Direct,Bloomsbury,11,0,2,P00357,Bloomsbury Non-Fiction Fuga,Bloomsbury,Books,Non-Fiction,366.49,0.0,1,4.2,39,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,Loyalty Rewards,1,1,0,0,0.601,Pepperfry Kitchenware Sunt,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071783,2026-05-07,30,12.0,S0071783,Mobile,Social Media,Home,8,2,4,P00137,Pepperfry Kitchenware Sunt,Pepperfry,Home,Kitchenware,10180.82,0.0,1,3.1,47,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,No Campaign,0,0,0,0,0.983,Wakefit Decor Fugiat,New Year Offer,Champions
C07906,24,Male,Pune,Maharashtra,2024-11-30,O0071784,2026-06-06,31,30.0,S0071784,Mobile,Direct,odit,7,1,4,P00155,Wakefit Decor Fugiat,Wakefit,Home,Decor,24257.6,20.0,1,3.8,82,23,289157.98,12572.09,Wakefit,Home,24,23,289157.98,New Year Offer,1,1,1,0,0.834,Wakefit Decor Cum,New Year Offer,Champions
C07907,35,Male,Delhi,Delhi,2024-08-20,O0071785,2024-10-26,1,0.0,S0071785,Mobile,Referral,unde,6,0,2,P00111,Zara Bag Error,Zara,Fashion,Bags,4259.77,5.0,2,2.8,600,5,11229.46,2245.89,Maybelline,Beauty,169,5,11229.46,No Campaign,0,0,0,0,0.293,Maybelline Skincare Ad,Monsoon Mega Sale,At Risk
C07907,35,Male,Delhi,Delhi,2024-08-20,O0071786,2024-11-15,2,20.0,S0071786,Mobile,Organic Search,Beauty,9,0,1,P00184,Maybelline Skincare Ad,Maybelline,Beauty,Skincare,253.06,20.0,1,2.7,552,5,11229.46,2245.89,Maybelline,Beauty,169,5,11229.46,Loyalty Rewards,1,0,0,0,0.342,Nykaa Fragrance Nulla,Monsoon Mega Sale,At Risk
C07907,35,Male,Delhi,Delhi,2024-08-20,O0071787,2025-11-16,3,366.0,S0071787,Tablet,Paid Ads,Nykaa,7,1,1,P00216,Nykaa Fragrance Nulla,Nykaa,Beauty,Fragrance,1570.03,10.0,1,4.5,245,5,11229.46,2245.89,Maybelline,Beauty,169,5,11229.46,Monsoon Mega Sale,1,0,0,0,0.682,Scholastic Fiction Ipsam,Monsoon Mega Sale,At Risk
C07907,35,Male,Delhi,Delhi,2024-08-20,O0071788,2025-11-16,4,0.0,S0071788,Mobile,Social Media,Books,8,0,2,P00355,Scholastic Fiction Ipsam,Scholastic,Books,Fiction,1436.3,10.0,1,3.3,87,5,11229.46,2245.89,Maybelline,Beauty,169,5,11229.46,No Campaign,0,0,0,0,0.482,Maybelline Skincare Ad,Monsoon Mega Sale,At Risk
C07907,35,Male,Delhi,Delhi,2024-08-20,O0071789,2026-01-12,5,57.0,S0071789,Mobile,Paid Ads,Maybelline,7,1,5,P00184,Maybelline Skincare Ad,Maybelline,Beauty,Skincare,253.06,10.0,1,2.7,552,5,11229.46,2245.89,Maybelline,Beauty,169,5,11229.46,Monsoon Mega Sale,1,1,0,0,0.746,Mamaearth Makeup Excepturi,Monsoon Mega Sale,At Risk
C07908,34,Female,Nagpur,Maharashtra,2026-05-14,O0071790,2026-01-12,1,0.0,S0071790,Mobile,Organic Search,Cameras,8,1,1,P00054,Mi Camera Beatae,Mi,Electronics,Cameras,44665.26,0.0,1,4.0,462,3,46982.18,15660.73,LOreal,Beauty,169,3,46982.18,New Arrivals Alert,1,1,0,0,0.74,LOreal Skincare Culpa,New Arrivals Alert,Need Attention
C07908,34,Female,Nagpur,Maharashtra,2026-05-14,O0071791,2026-01-12,2,0.0,S0071791,Mobile,Organic Search,LOreal,5,3,2,P00185,LOreal Skincare Culpa,LOreal,Beauty,Skincare,1424.53,5.0,1,3.7,969,3,46982.18,15660.73,LOreal,Beauty,169,3,46982.18,New Arrivals Alert,1,0,0,0,1.08,Maybelline Makeup Beatae,New Arrivals Alert,Need Attention
C07908,34,Female,Nagpur,Maharashtra,2026-05-14,O0071792,2026-01-12,3,0.0,S0071792,Desktop,Social Media,Beauty,7,0,3,P00192,Maybelline Makeup Beatae,Maybelline,Beauty,Makeup,1014.33,5.0,1,3.8,1142,3,46982.18,15660.73,LOreal,Beauty,169,3,46982.18,Loyalty Rewards,1,0,0,0,0.424,Mamaearth Makeup Debitis,New Arrivals Alert,Need Attention
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071793,2025-07-26,1,0.0,S0071793,Mobile,Paid Ads,cum,6,1,2,P00401,Scholastic Self-Help Dolor,Scholastic,Books,Self-Help,1264.71,10.0,2,3.2,523,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,Birthday Special,1,1,1,0,0.565,Lakme Grooming Aut,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071794,2025-08-08,2,13.0,S0071794,Mobile,Social Media,voluptate,7,2,4,P00231,Lakme Grooming Aut,Lakme,Beauty,Grooming,2651.82,30.0,1,3.6,839,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,No Campaign,0,0,0,0,1.098,Scholastic Fiction Enim,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071795,2025-12-04,3,118.0,S0071795,Desktop,Direct,Fiction,8,2,4,P00353,Scholastic Fiction Enim,Scholastic,Books,Fiction,245.16,0.0,1,3.0,218,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,No Campaign,0,0,0,0,0.98,Pepperfry Kitchenware At,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071799,2026-04-07,7,14.0,S0071799,Mobile,Direct,Kitchenware,5,0,3,P00142,Pepperfry Kitchenware At,Pepperfry,Home,Kitchenware,21559.01,40.0,1,3.1,863,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,New Arrivals Alert,1,1,1,0,0.431,IKEA Decor Vero,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071800,2026-04-15,8,8.0,S0071800,Mobile,Paid Ads,IKEA,3,3,2,P00153,IKEA Decor Vero,IKEA,Home,Decor,24296.32,0.0,1,4.7,117,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,No Campaign,0,0,0,0,1.118,IKEA Bedding Dolorum,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071802,2026-06-07,10,17.0,S0071802,Mobile,Referral,Bedding,5,0,2,P00166,IKEA Bedding Dolorum,IKEA,Home,Bedding,17508.49,0.0,1,3.1,15,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,No Campaign,0,0,0,0,0.336,Urban Ladder Decor Vero,New Arrivals Alert,Champions
C07909,16,Male,Delhi,Delhi,2025-06-01,O0071803,2026-06-12,11,5.0,S0071803,Tablet,Direct,vel,4,1,4,P00151,Urban Ladder Decor Vero,Urban Ladder,Home,Decor,11189.94,15.0,4,3.6,64,7,97163.92,13880.56,Scholastic,Home,18,7,97163.92,No Campaign,0,0,0,0,0.637,Pepperfry Kitchenware At,New Arrivals Alert,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071804,2025-12-23,1,0.0,S0071804,Mobile,Organic Search,Amul,5,2,2,P00267,Amul Staple Consequuntur,Amul,Grocery,Staples,792.7,15.0,1,2.7,105,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,Summer Bonanza,1,0,0,0,0.836,IKEA Decor Explicabo,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071805,2025-12-31,2,8.0,S0071805,Desktop,Organic Search,Home,3,3,5,P00148,IKEA Decor Explicabo,IKEA,Home,Decor,8687.64,0.0,1,3.9,254,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,Republic Day Sale,1,1,0,0,1.342,Urban Ladder Furniture Ratione,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071807,2026-01-31,4,9.0,S0071807,Mobile,Social Media,Urban Ladder,7,1,4,P00121,Urban Ladder Furniture Ratione,Urban Ladder,Home,Furniture,10672.49,0.0,1,2.9,945,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,No Campaign,0,0,0,0,0.837,Nilkamal Furniture Consectetur,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071808,2026-02-18,5,18.0,S0071808,Mobile,Organic Search,Furniture,10,0,2,P00133,Nilkamal Furniture Consectetur,Nilkamal,Home,Furniture,2056.82,40.0,1,4.7,726,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,New Year Offer,1,1,0,0,0.518,Urban Ladder Lighting Tempore,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071809,2026-03-19,6,29.0,S0071809,Mobile,Email,Urban Ladder,7,1,2,P00171,Urban Ladder Lighting Tempore,Urban Ladder,Home,Lighting,18017.31,10.0,1,4.2,40,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,No Campaign,0,0,0,0,0.753,Adidas Outdoor Fuga,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071810,2026-04-14,7,26.0,S0071810,Mobile,Organic Search,Adidas,11,4,3,P00304,Adidas Outdoor Fuga,Adidas,Sports,Outdoor,1150.31,5.0,2,4.9,307,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,Diwali Sale,1,0,0,0,1.684,Puma Bag Natus,Summer Bonanza,Champions
C07910,38,Male,Jaipur,Rajasthan,2025-12-20,O0071811,2026-06-05,8,52.0,S0071811,Tablet,Email,repudiandae,10,2,3,P00105,Puma Bag Natus,Puma,Fashion,Bags,5511.5,5.0,3,4.6,46,7,55376.96,7910.99,Urban Ladder,Home,25,7,55376.96,No Campaign,0,0,0,0,1.141,IKEA Kitchenware Nisi,Summer Bonanza,Champions
C07911,19,Male,Kolkata,West Bengal,2026-05-21,O0071812,2026-02-27,1,0.0,S0071812,Mobile,Referral,officia,5,3,3,P00297,Reebok Fitnes Error,Reebok,Sports,Fitness,4939.72,0.0,2,3.5,249,4,141859.28,35464.82,Apple,Sports,123,4,141859.28,Diwali Sale,1,1,1,0,1.244,Apple Mobile Et,Diwali Sale,Need Attention
C07911,19,Male,Kolkata,West Bengal,2026-05-21,O0071813,2026-02-27,2,0.0,S0071813,Mobile,Organic Search,soluta,3,0,1,P00006,Apple Mobile Et,Apple,Electronics,Mobiles,53271.76,0.0,2,4.8,450,4,141859.28,35464.82,Apple,Sports,123,4,141859.28,No Campaign,0,0,0,1,0.277,Puma Outdoor Ut,Diwali Sale,Need Attention
C07911,19,Male,Kolkata,West Bengal,2026-05-21,O0071814,2026-02-27,3,0.0,S0071814,Desktop,Social Media,quasi,7,0,5,P00310,Puma Outdoor Ut,Puma,Sports,Outdoor,14421.22,15.0,2,4.9,1052,4,141859.28,35464.82,Apple,Sports,123,4,141859.28,New Year Offer,1,1,1,0,0.582,Adidas Outdoor Fuga,Diwali Sale,Need Attention
C07911,19,Male,Kolkata,West Bengal,2026-05-21,O0071815,2026-02-27,4,0.0,S0071815,Mobile,Direct,Outdoor,7,1,4,P00304,Adidas Outdoor Fuga,Adidas,Sports,Outdoor,1150.31,20.0,1,4.9,307,4,141859.28,35464.82,Apple,Sports,123,4,141859.28,No Campaign,0,0,0,0,0.868,Puma Apparel Reprehenderit,Diwali Sale,Need Attention
C07912,31,Female,Jaipur,Rajasthan,2025-02-03,O0071817,2025-03-09,1,0.0,S0071817,Mobile,Social Media,corporis,6,2,1,P00146,Nilkamal Kitchenware Omnis,Nilkamal,Home,Kitchenware,20122.51,5.0,1,3.9,339,5,90799.29,18159.86,Nilkamal,Home,93,5,90799.29,Monsoon Mega Sale,1,1,0,0,0.796,Wakefit Decor Temporibus,Monsoon Mega Sale,At Risk
C07912,31,Female,Jaipur,Rajasthan,2025-02-03,O0071818,2025-03-20,2,11.0,S0071818,Mobile,Social Media,Home,5,0,2,P00156,Wakefit Decor Temporibus,Wakefit,Home,Decor,6518.37,20.0,1,2.6,266,5,90799.29,18159.86,Nilkamal,Home,93,5,90799.29,Diwali Sale,1,0,0,0,0.433,Urban Ladder Kitchenware Quia,Monsoon Mega Sale,At Risk
C07912,31,Female,Jaipur,Rajasthan,2025-02-03,O0071819,2025-09-01,3,165.0,S0071819,Desktop,Direct,Kitchenware,7,3,4,P00147,Urban Ladder Kitchenware Quia,Urban Ladder,Home,Kitchenware,13349.51,0.0,2,2.9,410,5,90799.29,18159.86,Nilkamal,Home,93,5,90799.29,Monsoon Mega Sale,1,1,0,0,1.283,Nilkamal Kitchenware Omnis,Monsoon Mega Sale,At Risk
C07912,31,Female,Jaipur,Rajasthan,2025-02-03,O0071820,2026-01-09,4,130.0,S0071820,Desktop,Social Media,Home,8,0,3,P00146,Nilkamal Kitchenware Omnis,Nilkamal,Home,Kitchenware,20122.51,0.0,1,3.9,339,5,90799.29,18159.86,Nilkamal,Home,93,5,90799.29,No Campaign,0,0,0,0,0.511,Pepperfry Bedding Fuga,Monsoon Mega Sale,At Risk
C07912,31,Female,Jaipur,Rajasthan,2025-02-03,O0071821,2026-03-29,5,79.0,S0071821,Mobile,Social Media,consequatur,13,2,1,P00164,Pepperfry Bedding Fuga,Pepperfry,Home,Bedding,19646.68,0.0,1,3.3,220,5,90799.29,18159.86,Nilkamal,Home,93,5,90799.29,No Campaign,0,0,0,0,0.988,Urban Ladder Lighting Tempore,Monsoon Mega Sale,At Risk
C07913,16,Female,Chennai,Tamil Nadu,2024-06-23,O0071822,2024-07-03,1,0.0,S0071822,Tablet,Paid Ads,Beauty,6,1,3,P00216,Nykaa Fragrance Nulla,Nykaa,Beauty,Fragrance,1570.03,15.0,2,4.5,245,5,8267.92,1653.58,Nykaa,Beauty,253,5,8267.92,No Campaign,0,0,0,0,0.855,Adidas Accessorie Cumque,New Arrivals Alert,At Risk
